Name,Latitude,Longitude
Mile 25,29.760095,-95.376625
Path 379,29.760095,-95.376048
Path 380,29.760098,-95.375222
Path 381,29.760093,-95.374407
Path 382,29.760093,-95.374101
Path 383,29.760042,-95.373795
Path 384,29.759965,-95.373543
Path 385,29.759874,-95.373285
Path 386,29.759534,-95.372744
Path 387,29.758659,-95.371435
Path 388,29.758584,-95.371295
Path 389,29.759311,-95.370641
Mile 26,29.754649,-95.362924
