Name,Latitude,Longitude
Mile 1,29.767412,-95.373688
Path 15,29.768289,-95.382035
Path 16,29.768303,-95.382201
Path 17,29.768308,-95.382802
Path 18,29.768359,-95.383955
Path 19,29.768452,-95.38549
Path 20,29.768545,-95.386273
Path 21,29.768666,-95.387576
Path 22,29.768764,-95.389207
Mile 2,29.768819,-95.390242
