Name,Latitude,Longitude
Mile 8H,29.7257290,-95.3995060
Path 1,29.725794,-95.395097
Path 1H,29.726092,-95.394459
Path 2H,29.726073,-95.391111
Path 3H,29.724527,-95.390983
Path 4H,29.724545,-95.390618
Path 5H,29.725738,-95.389631
Path 6H,29.726073,-95.390189
Path 7H,29.726185,-95.391068
Mile 9H,29.73275,-95.391111s
