Name,Latitude,Longitude
Mile 12,29.727236,-95.447859
Path 111,29.72693,-95.451579
Path 112,29.72653,-95.456428
Path 113,29.726269,-95.460033
Path 114,29.726045,-95.462598
Path 115,29.725989,-95.463445
Mile 13,29.725964,-95.463754
