Name,Latitude,Longitude
Mile 26,29.754649,-95.362924
Path 390,29.753601,-95.361199
Path 391,29.753517,-95.361006
Path 392,29.753294,-95.360813
Path 393,29.752958,-95.360706
Path 394,29.752688,-95.360663
Mile 27,29.752646,-95.360647
