Name,Latitude,Longitude
Mile 10,29.714941,-95.429177
Path 103,29.714846,-95.437353
Path 104,29.714669,-95.437642
Path 105,29.714538,-95.438061
Path 106,29.714538,-95.439477
Path 107,29.714529,-95.441151
Mile 11,29.718501,-95.441231
