Name,Latitude,Longitude
Mile 0,29.761192,-95.358989
Path 2,29.764266,-95.364064
Path 3,29.764443,-95.364279
Path 4,29.76455,-95.364311
Path 5,29.764689,-95.364305
Path 6,29.764894,-95.364268
Path 7,29.765542,-95.367261
Path 8,29.765574,-95.367492
Path 9,29.766007,-95.36879
Path 10,29.766235,-95.369332
Path 11,29.766561,-95.369868
Path 12,29.76685,-95.370271
Path 13,29.76698,-95.370668
Path 14,29.767302,-95.37225
Mile 1,29.767412,-95.373688
