Name,Latitude,Longitude
Mile 14,29.73335,-95.460463
Path 138,29.737188,-95.460581
Path 139,29.738147,-95.460613
Path 140,29.740141,-95.460634
Path 141,29.740774,-95.460784
Path 142,29.741482,-95.460935
Path 143,29.741687,-95.460978
Path 144,29.742554,-95.460999
Path 145,29.74573,-95.461042
Path 146,29.746736,-95.461096
Path 147,29.747481,-95.461117
Mile 15,29.747873,-95.461133
