Name,Latitude,Longitude
Mile 9,29.715433,-95.412687
Path 97,29.715107,-95.412666
Path 98,29.715069,-95.414972
Path 99,29.715051,-95.416775
Path 100,29.715032,-95.418009
Path 101,29.715041,-95.418309
Path 102,29.715097,-95.418491
Mile 10,29.714941,-95.429177
