Name,Latitude,Longitude
Mile 5,29.748742,-95.418786
Path 67,29.748147,-95.418792
Path 68,29.747966,-95.418835
Path 69,29.747286,-95.418856
Path 70,29.74662,-95.418835
Mile 6,29.734426,-95.418684
